Datum,Viral_Pot,Value_Infectious,Free_Viral,Viralität_in_Proz,Viralität_pro_X,Dunkelziffer,Menschen_mit_Viruskontakt,Geimpfte,Viral_Pot_Plus,Value_Infectious_Plus,Free_Viral_Plus,Viralität_in_Proz_Plus,Viralität_pro_X_Plus,Dunkelziffer_Plus,Menschen_mit_Viruskontakt_Plus,Geimpfte_Plus,Viral_Pot_Opt,Value_Infectious_Opt,Free_Viral_Opt,Viralität_in_Proz_Opt,Viralität_pro_X_Opt,Dunkelziffer_Opt,Menschen_mit_Viruskontakt_Opt,Geimpfte_Opt,Viral_Pot_Pess,Value_Infectious_Pess,Free_Viral_Pess,Viralität_in_Proz_Pess,Viralität_pro_X_Pess,Dunkelziffer_Pess,Menschen_mit_Viruskontakt_Pess,Geimpfte_Pess
2020-03-14,36086.01359999996930127963,0.00028011764705882354,34695.26984999996784608811,0.40817964529411726593,0.01632718581176469119,9.18809147727272090833,135.02637439402482755213,0.00000000000000000000,36086.01359999996930127963,0.00028011764705882354,34695.26984999996784608811,0.40817964529411726593,0.01632718581176469119,9.18809147727272090833,135.02637439402482755213,0.00000000000000000000,36086.01359999996930127963,0.00028011764705882354,34695.26984999996784608811,0.40817964529411726593,0.01632718581176469119,9.18809147727272090833,135.02637439402482755213,0.00000000000000000000,36086.01359999996930127963,0.00028011764705882354,34695.26984999996784608811,0.40817964529411726593,0.01632718581176469119,9.18809147727272090833,135.02637439402482755213,0.00000000000000000000
2020-03-15,41125.46919999996316619217,0.00031764705882352944,39460.96294999996462138370,0.46424662294117607919,0.01856986491764704358,9.28939123559972124156,164.87851236346619998585,0.00000000000000000000,41125.46919999996316619217,0.00031764705882352944,39460.96294999996462138370,0.46424662294117607919,0.01856986491764704358,9.28939123559972124156,164.87851236346619998585,0.00000000000000000000,41125.46919999996316619217,0.00031764705882352944,39460.96294999996462138370,0.46424662294117607919,0.01856986491764704358,9.28939123559972124156,164.87851236346619998585,0.00000000000000000000,41125.46919999996316619217,0.00031764705882352944,39460.96294999996462138370,0.46424662294117607919,0.01856986491764704358,9.28939123559972124156,164.87851236346619998585,0.00000000000000000000
2020-03-16,43571.87259999995876569301,0.0004438823529411765,41712.25384999995731050149,0.49073239823529357651,0.01962929592941174348,8.99380349576270354817,187.82713451232740453634,0.00000000000000000000,43571.87259999995876569301,0.0004438823529411765,41712.25384999995731050149,0.49073239823529357651,0.01962929592941174348,8.99380349576270354817,187.82713451232740453634,0.00000000000000000000,43571.87259999995876569301,0.0004438823529411765,41712.25384999995731050149,0.49073239823529357651,0.01962929592941174348,8.99380349576270354817,187.82713451232740453634,0.00000000000000000000,43571.87259999995876569301,0.0004438823529411765,41712.25384999995731050149,0.49073239823529357651,0.01962929592941174348,8.99380349576270354817,187.82713451232740453634,0.00000000000000000000
2020-03-17,44576.57819999995263060555,0.0005711764705882353,41960.70944999995117541403,0.49365540529411705561,0.01974621621176468264,7.84455609225116567984,204.65753442226053948616,0.00000000000000000000,44576.57819999995263060555,0.0005711764705882353,41960.70944999995117541403,0.49365540529411705561,0.01974621621176468264,7.84455609225116567984,204.65753442226053948616,0.00000000000000000000,44576.57819999995263060555,0.0005711764705882353,41960.70944999995117541403,0.49365540529411705561,0.01974621621176468264,7.84455609225116567984,204.65753442226053948616,0.00000000000000000000,44576.57819999995263060555,0.0005711764705882353,41960.70944999995117541403,0.49365540529411705561,0.01974621621176468264,7.84455609225116567984,204.65753442226053948616,0.00000000000000000000
2020-03-18,50210.24899999994522659108,0.000714235294117647,46813.17399999994813697413,0.55074322352941118552,0.02202972894117644770,7.49234800650478760531,149.90718562734735996855,0.00000000000000000000,50210.24899999994522659108,0.000714235294117647,46813.17399999994813697413,0.55074322352941118552,0.02202972894117644770,7.49234800650478760531,149.90718562734735996855,0.00000000000000000000,50210.24899999994522659108,0.000714235294117647,46813.17399999994813697413,0.55074322352941118552,0.02202972894117644770,7.49234800650478760531,149.90718562734735996855,0.00000000000000000000,50210.24899999994522659108,0.000714235294117647,46813.17399999994813697413,0.55074322352941118552,0.02202972894117644770,7.49234800650478760531,149.90718562734735996855,0.00000000000000000000
2020-03-19,54269.51139999993756646290,0.0008125882352941177,50004.26139999993756646290,0.58828542823529339501,0.02353141712941173719,6.87799519756549226912,118.06726509964174454126,0.00000000000000000000,54269.51139999993756646290,0.0008125882352941177,50004.26139999993756646290,0.58828542823529339501,0.02353141712941173719,6.87799519756549226912,118.06726509964174454126,0.00000000000000000000,54269.51139999993756646290,0.0008125882352941177,50004.26139999993756646290,0.58828542823529339501,0.02353141712941173719,6.87799519756549226912,118.06726509964174454126,0.00000000000000000000,54269.51139999993756646290,0.0008125882352941177,50004.26139999993756646290,0.58828542823529339501,0.02353141712941173719,6.87799519756549226912,118.06726509964174454126,0.00000000000000000000
2020-03-20,57443.80779999993683304638,0.0009474117647058824,52692.28904999993392266333,0.61990928294117564334,0.02479637131764702435,6.46719331027500654585,81.55429844639451175681,0.00000000000000000000,57443.80779999993683304638,0.0009474117647058824,52692.28904999993392266333,0.61990928294117564334,0.02479637131764702435,6.46719331027500654585,81.55429844639451175681,0.00000000000000000000,57443.80779999993683304638,0.0009474117647058824,52692.28904999993392266333,0.61990928294117564334,0.02479637131764702435,6.46719331027500654585,81.55429844639451175681,0.00000000000000000000,57443.80779999993683304638,0.0009474117647058824,52692.28904999993392266333,0.61990928294117564334,0.02479637131764702435,6.46719331027500654585,81.55429844639451175681,0.00000000000000000000
2020-03-21,61387.87539999993896344677,0.0010291764705882354,55929.26289999993605306372,0.65799132823529338232,0.02631965312941173668,6.75626956088588492833,62.02292458000582087152,0.00000000000000000000,61387.87539999993896344677,0.0010291764705882354,55929.26289999993605306372,0.65799132823529338232,0.02631965312941173668,6.75626956088588492833,62.02292458000582087152,0.00000000000000000000,61387.87539999993896344677,0.0010291764705882354,55929.26289999993605306372,0.65799132823529338232,0.02631965312941173668,6.75626956088588492833,62.02292458000582087152,0.00000000000000000000,61387.87539999993896344677,0.0010291764705882354,55929.26289999993605306372,0.65799132823529338232,0.02631965312941173668,6.75626956088588492833,62.02292458000582087152,0.00000000000000000000
2020-03-22,62621.98039999994216486812,0.001093764705882353,56890.36164999994070967659,0.66929837235294042941,0.02677193489411761745,6.79476952718183113689,63.01409229633701158946,0.00000000000000000000,62621.98039999994216486812,0.001093764705882353,56890.36164999994070967659,0.66929837235294042941,0.02677193489411761745,6.79476952718183113689,63.01409229633701158946,0.00000000000000000000,62621.98039999994216486812,0.001093764705882353,56890.36164999994070967659,0.66929837235294042941,0.02677193489411761745,6.79476952718183113689,63.01409229633701158946,0.00000000000000000000,62621.98039999994216486812,0.001093764705882353,56890.36164999994070967659,0.66929837235294042941,0.02677193489411761745,6.79476952718183113689,63.01409229633701158946,0.00000000000000000000
2020-03-23,60429.78899999993882374838,0.001266,54553.72649999993882374838,0.64180854705882273148,0.02567234188235291079,6.62394366987928684409,70.47937553278492828213,0.00000000000000000000,60429.78899999993882374838,0.001266,54553.72649999993882374838,0.64180854705882273148,0.02567234188235291079,6.62394366987928684409,70.47937553278492828213,0.00000000000000000000,60429.78899999993882374838,0.001266,54553.72649999993882374838,0.64180854705882273148,0.02567234188235291079,6.62394366987928684409,70.47937553278492828213,0.00000000000000000000,60429.78899999993882374838,0.001266,54553.72649999993882374838,0.64180854705882273148,0.02567234188235291079,6.62394366987928684409,70.47937553278492828213,0.00000000000000000000
2020-03-24,56134.40259999994304962456,0.0014121176470588235,49477.89009999994596000761,0.58209282470588175062,0.02328371298823526947,6.40781734471789210517,76.30946254242435600190,0.00000000000000000000,56134.40259999994304962456,0.0014121176470588235,49477.89009999994596000761,0.58209282470588175062,0.02328371298823526947,6.40781734471789210517,76.30946254242435600190,0.00000000000000000000,56134.40259999994304962456,0.0014121176470588235,49477.89009999994596000761,0.58209282470588175062,0.02328371298823526947,6.40781734471789210517,76.30946254242435600190,0.00000000000000000000,56134.40259999994304962456,0.0014121176470588235,49477.89009999994596000761,0.58209282470588175062,0.02328371298823526947,6.40781734471789210517,76.30946254242435600190,0.00000000000000000000
2020-03-25,58049.41219999994063982740,0.0015381176470588235,50772.77469999994355021045,0.59732676117646998915,0.02389307044705879859,6.36006837454480145055,64.44284389063147955312,0.00000000000000000000,58049.41219999994063982740,0.0015381176470588235,50772.77469999994355021045,0.59732676117646998915,0.02389307044705879859,6.36006837454480145055,64.44284389063147955312,0.00000000000000000000,58049.41219999994063982740,0.0015381176470588235,50772.77469999994355021045,0.59732676117646998915,0.02389307044705879859,6.36006837454480145055,64.44284389063147955312,0.00000000000000000000,58049.41219999994063982740,0.0015381176470588235,50772.77469999994355021045,0.59732676117646998915,0.02389307044705879859,6.36006837454480145055,64.44284389063147955312,0.00000000000000000000
2020-03-26,57802.05079999994632089511,0.0016696470588235294,49956.71329999994486570358,0.58772603882352869586,0.02350904155294114908,6.09775754670656855438,60.29435404527625763649,0.00000000000000000000,57802.05079999994632089511,0.0016696470588235294,49956.71329999994486570358,0.58772603882352869586,0.02350904155294114908,6.09775754670656855438,60.29435404527625763649,0.00000000000000000000,57802.05079999994632089511,0.0016696470588235294,49956.71329999994486570358,0.58772603882352869586,0.02350904155294114908,6.09775754670656855438,60.29435404527625763649,0.00000000000000000000,57802.05079999994632089511,0.0016696470588235294,49956.71329999994486570358,0.58772603882352869586,0.02350904155294114908,6.09775754670656855438,60.29435404527625763649,0.00000000000000000000
2020-03-27,58943.51499999994121026248,0.0018236470588235295,51064.14624999993975507095,0.60075466176470515567,0.02403018647058820581,5.82346049307430480013,50.57640289161672342289,0.00000000000000000000,58943.51499999994121026248,0.0018236470588235295,51064.14624999993975507095,0.60075466176470515567,0.02403018647058820581,5.82346049307430480013,50.57640289161672342289,0.00000000000000000000,58943.51499999994121026248,0.0018236470588235295,51064.14624999993975507095,0.60075466176470515567,0.02403018647058820581,5.82346049307430480013,50.57640289161672342289,0.00000000000000000000,58943.51499999994121026248,0.0018236470588235295,51064.14624999993975507095,0.60075466176470515567,0.02403018647058820581,5.82346049307430480013,50.57640289161672342289,0.00000000000000000000
2020-03-28,60326.16549999994458630681,0.0019085882352941176,52275.12799999994604149833,0.61500150588235236171,0.02460006023529409322,5.93492265718655165330,37.52382592717479781186,0.00000000000000000000,60326.16549999994458630681,0.0019085882352941176,52275.12799999994604149833,0.61500150588235236171,0.02460006023529409322,5.93492265718655165330,37.52382592717479781186,0.00000000000000000000,60326.16549999994458630681,0.0019085882352941176,52275.12799999994604149833,0.61500150588235236171,0.02460006023529409322,5.93492265718655165330,37.52382592717479781186,0.00000000000000000000,60326.16549999994458630681,0.0019085882352941176,52275.12799999994604149833,0.61500150588235236171,0.02460006023529409322,5.93492265718655165330,37.52382592717479781186,0.00000000000000000000
