Datum,Viral_Pot,Value_Infectious,Free_Viral,Viralität_in_Proz,Viralität_pro_X,Dunkelziffer,Menschen_mit_Viruskontakt,Geimpfte,Viral_Pot_Plus,Value_Infectious_Plus,Free_Viral_Plus,Viralität_in_Proz_Plus,Viralität_pro_X_Plus,Dunkelziffer_Plus,Menschen_mit_Viruskontakt_Plus,Geimpfte_Plus,Viral_Pot_Opt,Value_Infectious_Opt,Free_Viral_Opt,Viralität_in_Proz_Opt,Viralität_pro_X_Opt,Dunkelziffer_Opt,Menschen_mit_Viruskontakt_Opt,Geimpfte_Opt,Viral_Pot_Pess,Value_Infectious_Pess,Free_Viral_Pess,Viralität_in_Proz_Pess,Viralität_pro_X_Pess,Dunkelziffer_Pess,Menschen_mit_Viruskontakt_Pess,Geimpfte_Pess
2020-05-22,762.04800000000682302925,0.05396587132353616173,524.71800000000678210199,0.00617315294117655108,0.00006173152941176551,2.97500000000000142109,1.831683778924045,0.00000000000000000000,762.04800000000682302925,0.05325420578947140382,533.50800000000685940904,0.00627656470588243420,0.00006276564705882434,2.97500000000000142109,1.8316809761877373,0.00000000000000000000,762.04800000000682302925,0.05396587132353616173,524.71800000000678210199,0.00617315294117655108,0.00006173152941176551,2.97500000000000142109,1.8316809761877373,0.00000000000000000000,762.04800000000682302925,0.05325420578947140382,533.50800000000685940904,0.00627656470588243420,0.00006276564705882434,2.97500000000000142109,1.8316809761877373,0.00000000000000000000
2020-05-23,810.87420000000690833986,0.05330341253226568432,592.17420000000686286512,0.00696675529411772826,0.00006966755294117728,2.95180000000000131166,1.8322196272344282,0.00000000000000000000,810.87420000000690833986,0.05264033574618554728,600.27420000000688560249,0.00706204941176478626,0.00007062049411764786,2.95180000000000131166,1.832216824528542,0.00000000000000000000,810.87420000000690833986,0.05330341253226568432,592.17420000000686286512,0.00696675529411772826,0.00006966755294117728,2.95180000000000131166,1.832216824528542,0.00000000000000000000,810.87420000000690833986,0.05264033574618554728,600.27420000000688560249,0.00706204941176478626,0.00007062049411764786,2.95180000000000131166,1.832216824528542,0.00000000000000000000
2020-05-24,758.38620000000685195118,0.05026161155327189822,557.50620000000685649866,0.00655889647058831553,0.00006558896470588315,2.92860000000000120224,1.832695625285442,0.00000000000000000000,758.38620000000685195118,0.04965614834738697053,564.94620000000679738150,0.00664642588235302145,0.00006646425882353021,2.92860000000000120224,1.8326928228526513,0.00000000000000000000,758.38620000000685195118,0.05026161155327189822,557.50620000000685649866,0.00655889647058831553,0.00006558896470588315,2.92860000000000120224,1.8326928228526513,0.00000000000000000000,758.38620000000685195118,0.04965614834738697053,564.94620000000679738150,0.00664642588235302145,0.00006646425882353021,2.92860000000000120224,1.8326928228526513,0.00000000000000000000
2020-05-25,660.43800000000692307367,0.05973027407204221928,481.42800000000693216862,0.00566385882352949364,0.00005663858823529494,2.90540000000000109281,1.8335916819819356,0.00000000000000000000,660.43800000000692307367,0.05901305384390679448,488.05800000000692762114,0.00574185882352949272,0.00005741858823529492,2.90540000000000109281,1.833588879488426,0.00000000000000000000,660.43800000000692307367,0.05973027407204221928,481.42800000000693216862,0.00566385882352949364,0.00005663858823529494,2.90540000000000109281,1.833588879488426,0.00000000000000000000,660.43800000000692307367,0.05901305384390679448,488.05800000000692762114,0.00574185882352949272,0.00005741858823529492,2.90540000000000109281,1.833588879488426,0.00000000000000000000
2020-05-26,576.86850000000686122803,0.08774460679594955903,418.91850000000687259671,0.00492845294117655146,0.00004928452941176552,2.88220000000000098339,1.8346171643568423,0.00000000000000000000,576.86850000000686122803,0.08661071573157945458,424.76850000000683849066,0.00499727647058831586,0.00004997276470588316,2.88220000000000098339,1.834614361954193,0.00000000000000000000,576.86850000000686122803,0.08774460679594955903,418.91850000000687259671,0.00492845294117655146,0.00004928452941176552,2.88220000000000098339,1.834614361954193,0.00000000000000000000,576.86850000000686122803,0.08661071573157945458,424.76850000000683849066,0.00499727647058831586,0.00004997276470588316,2.88220000000000098339,1.834614361954193,0.00000000000000000000
2020-05-27,541.39730000000679410732,0.12781527324626223985,381.01730000000679865479,0.00448255647058831523,0.00004482556470588315,2.85900000000000087397,1.8353266472706422,0.00000000000000000000,541.39730000000679410732,0.12590781008082596593,386.95730000000679638106,0.00455243882352949179,0.00004552438823529492,2.85900000000000087397,1.8353238448981308,0.00000000000000000000,541.39730000000679410732,0.12781527324626223985,381.01730000000679865479,0.00448255647058831523,0.00004482556470588315,2.85900000000000087397,1.8353238448981308,0.00000000000000000000,541.39730000000679410732,0.12590781008082596593,386.95730000000679638106,0.00455243882352949179,0.00004552438823529492,2.85900000000000087397,1.8353238448981308,0.00000000000000000000
2020-05-28,543.20770000000675281626,0.14339564658460979274,373.10770000000673007889,0.00438950235294125520,0.00004389502352941256,2.83580000000000076454,1.8360082058287124,0.00000000000000000000,543.20770000000675281626,0.14104503708498919434,379.40770000000674144758,0.00446362000000007867,0.00004463620000000078,2.83580000000000076454,1.8360054029416637,0.00000000000000000000,543.20770000000675281626,0.14339564658460979274,373.10770000000673007889,0.00438950235294125520,0.00004389502352941256,2.83580000000000076454,1.8360054029416637,0.00000000000000000000,543.20770000000675281626,0.14104503708498919434,379.40770000000674144758,0.00446362000000007867,0.00004463620000000078,2.83580000000000076454,1.8360054029416637,0.00000000000000000000
2020-05-29,560.67100000000675663614,0.11533104862641214983,393.00100000000674071998,0.00462354117647066718,0.00004623541176470667,2.81260000000000065512,1.8362671760129432,0.00000000000000000000,560.67100000000675663614,0.11348515539480176495,399.21100000000677709977,0.00469660000000007936,0.00004696600000000080,2.81260000000000065512,1.8362643730958603,0.00000000000000000000,560.67100000000675663614,0.11533104862641214983,393.00100000000674071998,0.00462354117647066718,0.00004623541176470667,2.81260000000000065512,1.8362643730958603,0.00000000000000000000,560.67100000000675663614,0.11348515539480176495,399.21100000000677709977,0.00469660000000007936,0.00004696600000000080,2.81260000000000065512,1.8362643730958603,0.00000000000000000000
2020-05-30,574.84240000000681902748,0.06699026946036180930,419.32240000000683721737,0.00493320470588243330,0.00004933204705882433,2.78940000000000054570,1.8362104099975962,0.00000000000000000000,574.84240000000681902748,0.06603080280520340350,425.08240000000682812242,0.00500096941176478640,0.00005000969411764786,2.78940000000000054570,1.836207607322442,0.00000000000000000000,574.84240000000681902748,0.06699026946036180930,419.32240000000683721737,0.00493320470588243330,0.00004933204705882433,2.78940000000000054570,1.836207607322442,0.00000000000000000000,574.84240000000681902748,0.06603080280520340350,425.08240000000682812242,0.00500096941176478640,0.00005000969411764786,2.78940000000000054570,1.836207607322442,0.00000000000000000000
2020-05-31,570.47190000000682630343,0.03590932399097403888,430.34190000000683085091,0.00506284588235302122,0.00005062845882353021,2.76620000000000043627,1.836970202988499,0.00000000000000000000,570.47190000000682630343,0.03542779002011960110,435.53190000000682857717,0.00512390470588243354,0.00005123904705882433,2.76620000000000043627,1.8369674002831466,0.00000000000000000000,570.47190000000682630343,0.03590932399097403888,430.34190000000683085091,0.00506284588235302122,0.00005062845882353021,2.76620000000000043627,1.8369674002831466,0.00000000000000000000,570.47190000000682630343,0.03542779002011960110,435.53190000000682857717,0.00512390470588243354,0.00005123904705882433,2.76620000000000043627,1.8369674002831466,0.00000000000000000000
